"","time","Current account_Denmark","Current account_Germany","Current account_Spain","Current account_France","Current account_Italy","Current account_Netherlands","Current account_Finland","Current account_Sweden","Direct investment_Denmark","Direct investment_Germany","Direct investment_Spain","Direct investment_France","Direct investment_Italy","Direct investment_Netherlands","Direct investment_Finland","Direct investment_Sweden","Employees Compensation_Denmark","Employees Compensation_Germany","Employees Compensation_Spain","Employees Compensation_France","Employees Compensation_Italy","Employees Compensation_Netherlands","Employees Compensation_Finland","Employees Compensation_Sweden","Totlat employment_Denmark","Totlat employment_Germany","Totlat employment_Spain","Totlat employment_France","Totlat employment_Italy","Totlat employment_Netherlands","Totlat employment_Finland","Totlat employment_Sweden","Final consumption expenditure households_Denmark","Final consumption expenditure households_Germany","Final consumption expenditure households_Spain","Final consumption expenditure households_France","Final consumption expenditure households_Italy","Final consumption expenditure households_Netherlands","Final consumption expenditure households_Finland","Final consumption expenditure households_Sweden","Change in GDP_Denmark","Change in GDP_Germany","Change in GDP_Spain","Change in GDP_France","Change in GDP_Italy","Change in GDP_Netherlands","Change in GDP_Finland","Change in GDP_Sweden","Gross fixed capital formation_Denmark","Gross fixed capital formation_Germany","Gross fixed capital formation_Spain","Gross fixed capital formation_France","Gross fixed capital formation_Italy","Gross fixed capital formation_Netherlands","Gross fixed capital formation_Finland","Gross fixed capital formation_Sweden","Government debt to gdp_Denmark","Government debt to gdp_Germany","Government debt to gdp_Spain","Government debt to gdp_France","Government debt to gdp_Italy","Government debt to gdp_Netherlands","Government debt to gdp_Finland","Government debt to gdp_Sweden","Government expenditure_Denmark","Government expenditure_Germany","Government expenditure_Spain","Government expenditure_France","Government expenditure_Italy","Government expenditure_Netherlands","Government expenditure_Finland","Government expenditure_Sweden","Change in Housing prices_Denmark","Change in Housing prices_Germany","Change in Housing prices_Spain","Change in Housing prices_France","Change in Housing prices_Italy","Change in Housing prices_Netherlands","Change in Housing prices_Finland","Change in Housing prices_Sweden","Labour productivity_Denmark","Labour productivity_Germany","Labour productivity_Spain","Labour productivity_France","Labour productivity_Italy","Labour productivity_Netherlands","Labour productivity_Finland","Labour productivity_Sweden","Net international investment_Denmark","Net international investment_Germany","Net international investment_Spain","Net international investment_France","Net international investment_Italy","Net international investment_Netherlands","Net international investment_Finland","Net international investment_Sweden","Nominal unit labour cost_Denmark","Nominal unit labour cost_Germany","Nominal unit labour cost_Spain","Nominal unit labour cost_France","Nominal unit labour cost_Italy","Nominal unit labour cost_Netherlands","Nominal unit labour cost_Finland","Nominal unit labour cost_Sweden"
"29",2012-01-01,2.2,6.8,-4,-1.9,-3,7.8,-4.5,6.2,2.06346963364024,2.57545695252088,-0.104285415803731,1.23204006925234,2.19816067149292,2.49543138758012,0.55955116535856,1.01328402403553,-1.30569553184241,-11.8895134110471,-10.3757151652576,-5.22350158426265,-19.4180595726112,-7.08290510448784,1.46120600946697,-0.646855563234278,-2.10826027392361,-1.00957188437545,-2.82083042198648,-0.0832185702607841,-0.416741351496681,-0.812366016021663,-0.971337579617838,-0.470771157708342,-3.62857471967872,-4.88657755663459,2.12981615115894,-1.62895754830673,-2.07421803293082,-0.798632442105826,-4.044722130878,-5.86535613064682,-0.2,0.2,-0.9,0,-1.1,-0.1,-0.6,0.5,-5.11710687935026,-12.1209620858946,-12.9936120789779,-8.54579745554122,-12.4307640169402,-3.57318724609135,-17.9547969021653,-17.8061010959032,-3,0.636942675159236,5.89928057553956,2.70574971815106,2.68681780016793,1.30718954248366,0.961538461538462,-2.3872679045093,-2.27351676389204,-7.40856428895956,-18.3346040375244,-2.70946946447902,-24.894119881719,-8.971426008164,-5.55555555555556,-7.39247847757137,0,0.8,-5,-1.3,-0.4,-1.8,1.7,1.2,0.6,0.3,2,0.4,-2,-1.2,-1.2,-0.9,29.3,18.3,-92,-11.5,-20.7,-6.4,5.9,-7.4,1.1,2.1,-1.6,1.6,1.8,2.9,5.5,3.4
"30",2012-04-01,7.5,6.4,0.2,-1.2,0.2,7.7,-2.6,4.8,1.62053449437998,2.15055682599885,-0.322539808347506,2.30953094678384,0.733943076954556,1.83686644337113,4.60507767869067,0.291496672409301,3.33193542665714,5.26407514355339,5.40015247095093,2.11144853746374,8.84715248381002,20.0742662259853,3.14807302231237,6.24147909073203,1.38961461306012,0.978977245393756,0.489141388006772,0.669251293541881,1.46408512065715,0.807644181549312,3.97169963016563,1.74228123847339,2.12403660166631,2.44488009238123,-4.47103471090888,-2.01746314769859,1.53544402891255,2.21190091545503,1.74396466377275,7.18994464576342,0,0.1,-1,-0.4,-0.8,0,-1,0.3,5.77703803510255,11.3304539692972,3.94627064909061,0.723045986698186,6.30794183610531,4.56736139925314,12.7528414563668,14.4175235616658,2.68041237113402,1.64556962025316,4.7554347826087,1.64654226125137,1.88062142273099,2.41935483870968,6.66666666666667,0.815217391304359,3.15499172642029,0.627165945962523,11.4649293716512,2.04359519347441,2.30893859163834,9.21007243877199,3.27646209999151,5.35186569647059,1.5,1.2,-3.2,0.1,-0.8,-1.7,1.1,1.5,0,-0.9,1.3,-0.8,-3.5,-0.5,-2.1,-1.6,32.4,20.3,-91.1,-10.9,-18.7,-3.2,10.3,-7,1.3,3.7,-1.6,3,1.2,2.7,5.9,5
"31",2012-07-01,7.1,6.7,2.2,-0.2,0.5,6.1,-0.1,6.1,1.91077641470739,1.06057616775857,-2.08948795396942,0.0331550414553675,1.81041889676773,2.53141860464568,2.41926904172548,-2.51995919755185,-4.21698343236272,0.767294089437717,-6.38487278739081,-2.19526298158196,-7.89272741898557,-18.1931833135939,-0.070793675764965,-0.743543913175371,0.301287318542853,0.645530120768919,-0.331192237851308,0.188531431667423,-0.466068894336223,-0.214398555630783,0.185586142901319,2.29463447922887,-2.38040752583829,3.00911726618328,-2.27905335650719,-1.66671913149371,2.09567415768669,-0.0658561964095202,-0.00748502994011976,-3.96018561932264,0.2,0.2,-0.5,0.2,-0.7,-0.5,-0.4,0.4,-1.78748345308167,0.931216484991602,-7.27987799983947,-2.62121978174399,-10.0407652490472,-14.2268481777669,5.4416538527251,-10.150690406827,1.40562248995985,-0.62266500622665,2.07522697795072,-1.40388768898488,1.12359550561798,1.41732283464568,-1.07142857142857,0.269541778975745,-0.494302451312401,0.517349100163053,-13.5667595273211,-2.12821059446826,-3.39869886920325,-7.90542369822218,-3.87112681844333,2.75678607785877,0.3,1.5,-3.7,0.6,-1.9,-3.9,-0.1,1.2,1.5,-1.1,1.5,-0.2,-3.4,-0.5,-2.7,-1.5,35.9,20.7,-92.5,-11.7,-19.1,-0.3,11.4,-10,0.5,3.8,-2.1,2.7,2.1,2.8,3.6,4.6
"32",2012-10-01,7.4,8.8,2,-0.5,1.3,9.6,-1.7,5.1,-2.36798054616802,5.30579666191458,6.16367666217367,-0.161557986290695,-1.99469305508449,-0.225382304302236,0.666879033821778,-1.56914396376838,3.8441892091054,11.2356590464859,2.72626931567329,7.87987992061527,21.7179772095467,10.6531006193196,-2.49921284634761,-0.366531516873203,-0.327689787001635,0.478083877686263,-1.87084634042877,-0.636512118211484,-1.02723634537176,-0.33925138527649,-3.07193578264896,-2.90193462308205,7.21313499553306,1.65617771082038,3.19875900988245,6.8630025235885,-2.78684129420201,-1.69625558499071,5.09020136237742,4.9812589684334,0,-0.3,-0.8,0,-0.7,-0.6,-0.1,-0.6,7.15121306139057,1.11132774419965,7.87525969529086,10.9357353361459,8.33772434559864,7.37696167396178,-0.453698452564206,28.1546808286211,-3.56435643564356,0,13.8500635324015,0.438116100766709,-0.0793650793650749,2.01863354037267,4.51263537906137,2.15053763440859,5.38253943613198,10.1163539890089,12.3319991573625,5.7609337536989,29.1569762405189,10.9578637922587,9.96922024623803,10.0916933623551,-0.5,1.3,-1.4,-1.4,-2,0.4,0.3,0,0.7,-1.1,1.2,-0.1,-2.6,-0.6,-2.5,-0.7,36.1,22,-88.5,-12.8,-22.9,3.1,10.7,-15.6,1.5,3.9,-5,2.5,1.6,2.6,4.1,4.7
"33",2013-01-01,4,5.9,-0.3,-2.4,-0.9,12,-2.4,4.9,1.96986502176127,2.56113294851465,1.78865502916459,-1.71300059987447,0.958203048661325,1.77127011632889,-1.43017328554624,-0.026053346139824,-1.40674252620154,-12.6015794312316,-6.18145151292245,-5.7666756547944,-19.4534809144969,-6.77206372281786,-0.427885197594155,-1.55008308745479,-1.73107426099495,-1.19187826824327,-1.82061030626157,-0.130544942394746,-1.4979127445363,-1.62260297288097,-1.64038859691033,-0.28770182068019,-3.91759477281272,-6.4231552016342,0.0453538246232393,-2.16343410958909,-2.17381722158532,0.0697181776740943,-7.03397677897286,-6.13653846989643,0.7,-0.6,-0.3,0.1,-0.9,0,-0.9,0.5,-10.7569500482587,-17.0169687620517,-11.8803538828816,-10.8235876892593,-12.3364015672765,-5.37548883144429,-17.2865630341011,-25.3270827369024,-1.64271047227927,-0.6265664160401,8.37053571428572,2.07197382769901,2.93884034948371,0.76103500761035,1.72711571675302,7.10526315789474,-8.04924617990832,-6.10720653124161,-11.6720426074563,-3.98583944968825,-22.7276620378731,-8.62164131322721,-6.80298553879646,-8.83229058902737,1.3,-0.3,-5.1,-1.2,-2.7,-2.7,0.6,1.5,0.5,-2.6,0.6,-1.5,-1.9,-0.3,-2.6,-1.1,39.8,22.3,-88.6,-16.2,-21.8,7.9,10.3,-13.2,1.2,4.7,-1.2,3.4,1.4,3.1,2.8,3.8
"34",2013-04-01,8.1,6.2,3.5,-0.4,1.2,6.1,-2.8,3.3,-1.13761493826375,0.526395478281517,-2.9753299688428,-1.09364432641077,-0.585959160299956,2.06213110069683,-2.09368544469879,2.79657299290875,4.40770651386247,4.9150616276698,5.57914581718232,2.37218553159566,8.94577469083563,18.7915015268663,4.37021121336198,5.31771098354004,1.75533202738098,0.810527319538476,1.33842132893778,0.657996479884531,0.718381253116177,0.795847750865052,4.1612694300518,1.94651393135525,1.95556443417613,4.26454576341014,-3.5955754734088,-1.71101484296946,1.04984066579335,2.62868779978027,6.39390108416657,7.63510588300663,0.2,1.2,-0.1,0.9,0,0.4,0.4,0.2,8.3001639998227,19.3613172002855,3.79510529311326,3.58889519508277,7.80215504295735,7.55463715326422,12.7029420446719,22.4205189153959,2.50521920668059,-0.756620428751569,1.75077239958806,1.70940170940172,2.1604938271605,2.41691842900301,3.73514431239389,1.47420147420146,3.59779166204542,-0.197948665312796,12.2738853503185,2.79158155989491,3.71699851768759,7.37653426113849,6.53207641611746,5.23826335052883,3.6,2,-0.8,-0.1,-0.3,-2.1,0.4,1.8,2,0.2,1.4,1.2,-0.1,1,0,0.1,39.2,22.2,-88.5,-18.9,-23.5,4.3,9.1,-8.3,0.3,1.7,-2.7,1,0.5,0.9,1.6,1.6
"35",2013-07-01,8,5.7,3.1,-0.6,1.6,8,-1,5.2,1.15013361509986,0.635240802975162,0.798602893187311,0.484926458909114,1.954433070403,0.212035630867059,-0.86393704379562,-0.165844661592203,-4.88039982922655,0.975676141066162,-4.27969460553215,-1.88125422258462,-7.0654751346952,-18.1817187363262,0.00388424936880948,-0.296273593338952,0.601334616757346,0.6053726825577,0.78598484848484,0.266306713636145,-0.215751065348246,0.194530266620895,-0.450800559614484,2.3486672580577,-2.649668397446,3.33013465248984,-0.557570871960231,-0.943729738092425,3.04071218714794,0.843342036553525,-1.11983292524845,-2.93212996700493,0.8,0.5,-0.1,0,0.3,0.5,0.3,0.8,1.60598520070723,1.85499346441583,-4.17397789085804,-2.0501641440522,-7.41932207762977,-8.08557751799147,2.23502706478086,-11.9506752789196,1.0183299389002,-1.65184243964422,1.21457489878543,-1.05042016806723,-0.377643504531722,-0.737463126843658,-4.25531914893617,-0.242130750605313,0.838621805356474,1.52282026607115,-12.4392503923905,-1.26606541247795,-5.55516928813489,-7.74735041965752,-5.66953797963978,-3.68393848007586,0.1,-0.2,0.8,0.9,-1.5,0.7,-0.1,1.8,1.5,0.5,0.7,1.3,1.1,1.4,1.3,0.1,38.7,24.1,-91.1,-20.6,-23.3,0.4,5.2,-8.4,-0.2,1.6,-1.4,1.1,0.2,0.6,1.1,1.6
"36",2013-10-01,9.3,8.9,2,0.9,2.1,7.6,-1.3,4,-0.204752057062002,0.0235376493602309,-1.39012910501656,-1.46079954728887,0.272744092036708,0.510046504826621,-2.0370157324053,2.48716036481226,3.57860381496478,11.2916046659387,6.41933121796436,7.3554553086283,22.7950537138093,9.61294204158032,-3.13058339159481,-0.177395803980839,-0.279877155072026,0.441895449417074,-1.24633147442948,-0.343309120493848,-0.455173098070986,-0.525354042941983,-2.79512804497189,-2.60225349787446,6.54894105581137,0.684341346285164,3.91272039451463,6.48088339222616,-2.21132045209395,-1.15475234963623,3.80903827245912,5.37464047189587,0,0.1,0.2,0.7,-0.1,0.6,-0.2,0.9,3.90961089180697,2.63283639143731,8.24692714413239,12.2255830730301,7.85869091491273,19.1844398781266,3.47566182749787,22.7060936680271,-3.62903225806452,0,0,0.424628450106148,0,-0.148588410104003,3.93162393162393,-0.970873786407781,3.15790094548287,9.43763476650121,21.4759302852947,4.76347781161202,32.8564086274521,8.63944582662569,11.2485472355969,9.13029416677625,-1.4,0.1,-1.3,-1.1,-1.4,-0.3,-0.6,1.5,1.3,0.4,0.4,1.3,0.8,2.7,0.4,1.3,37.1,24.4,-92.4,-19.4,-23.4,-1.9,3,-15.9,-0.3,1.8,1.6,0.2,1.1,-1.9,1.2,0.4
"37",2014-01-01,4.9,6.7,-1.2,-2.9,-0.1,9.5,-2.1,3.2,2.59393690442887,2.11749444325795,0.772418072634718,1.81074012077483,-1.74827394651218,1.04094957137954,-1.06721079248108,2.08731062347284,-0.523019247474057,-11.5339179089723,-8.01605504587156,-5.42675813407045,-19.8257018169472,-6.24992376654266,-0.994386527666399,-1.1282834309568,-1.48309196104503,-0.959468314143967,-1.26150126485929,0.0406361200193376,-0.647880889590298,-1.14810562571757,-1.60642570281124,-0.582664152382567,-4.98805211487216,-5.86096937202667,1.22024157792773,-2.88709564483281,-1.27543636073543,-0.759619666291222,-6.16690637387308,-6.262972067603,0,1,0.4,-0.1,0,0.2,-0.9,0.3,-6.40937177767612,-10.6649019307895,-3.85266006935634,-10.7087444059589,-9.00107340525103,-12.9484854790286,-20.5909053396055,-18.2895943013047,0.627615062761515,-1.55038759689923,2.59999999999999,1.69133192389007,1.97119029567854,-0.892857142857155,2.63157894736842,0.735294117647069,-5.06698228099968,-6.57013454990248,-15.4372677653919,-4.18344763068979,-24.6371829615803,-6.07094746295465,-8.9769420192523,-10.7753833928763,1.4,0.9,-0.3,-1.2,-1.3,0.4,0.1,2.9,1.2,2.3,1.2,1,0.8,2.2,0.4,1.2,31.6,25.2,-95.6,-19.9,-25.2,1.8,1.9,-15.7,0.4,0.9,-1.7,0.6,-0.3,-0.9,0.8,1.1
"38",2014-04-01,7.8,6.1,1.8,-1.9,1.3,7.8,-3.1,1.3,0.544935804021922,1.47443841982959,2.02615256558279,1.32137559193262,0.119137043947434,0.735837918003453,-3.15604389082195,1.61539723105697,4.20899042817253,4.75199396572195,8.19723226530358,2.22444733183715,9.45861965611019,19.3218927674633,4.36173659484853,6.21537969057203,1.8658145566365,0.942772080714522,2.65783178968608,0.725297968653371,1.10356359076184,1.33565621370499,4.24489795918367,2.23349388346618,1.81208216132483,3.73447135813724,-2.1984726941085,-0.997092340817713,1.27283292094018,2.87697627154433,5.33851732775057,8.89653130173772,0.1,0,0.5,0.2,0,0.3,0.2,0.5,5.02584578680538,11.0044819011599,5.64987904112602,2.23473027195721,5.99199516689322,3.55130612941779,18.8422365412596,15.389220229253,0.623700623700618,-0.524934383202107,0.974658869395712,0.623700623700618,2.00743494423791,2.10210210210211,2.08333333333334,2.4330900243309,2.49043876291143,0.393466753474679,10.8212093179716,2.52968415405034,3.74112748508708,7.42183765178315,5.23036563371044,5.0482892537248,3.8,2,1.7,0.2,-0.9,0.6,0.4,2.2,-0.4,0.2,0,0,0.2,1.8,-0.1,0.9,34.5,26.8,-96.8,-19.9,-24.7,6.7,1.1,-6.5,1.8,2.6,0.3,1.3,0.1,-0.7,0.9,2
"39",2014-07-01,10,7.2,3.4,0.3,2.3,9,-0.7,4.6,5.08594203246814,3.37172925405301,4.16745619021552,2.66807761567242,1.77827347938155,1.92659074218573,0.0995901482361053,1.47034591879857,-5.17480339842871,0.815809475551051,-3.56710754821027,-2.13341325855632,-6.62512356789987,-17.4230198883461,-0.0194031588342582,-0.527620129797403,0.482349655157605,0.472835373703799,1.39306833930575,0.148592728765582,0.400636718830759,0.0687679083094556,-0.125293657008607,3.02063789868667,-2.87364080254098,3.52376069843851,-0.305366571225932,-1.04596459376716,2.4857341130218,0.418195345973266,-0.738190722930049,-3.7856267317656,1.5,0.5,0.8,0.6,0,0,0.3,0.8,-0.00552124496185536,1.91148163300894,-6.53635587751619,-1.98115357291262,-5.97828642595256,-10.9315746084089,3.61171840839528,-14.3382522480978,3.51239669421488,-0.791556728232183,0.289575289575301,0,-1.60349854227404,-0.882352941176462,-0.941915227629516,0.950118764845602,1.17882117882117,0.929058816895054,-11.5706399043843,-1.60065653918964,-3.80466382380002,-7.14269820431232,-4.29261452165784,-3.70111707579785,-0.5,0.5,0.2,0.7,-1.1,0.6,-0.4,3.3,1,0.8,0.3,0.4,-0.3,1.6,-0.1,0.3,39.4,29.6,-94.9,-18.7,-24.3,12.2,-0.1,-6.1,0.2,2,0.2,0.7,0.4,-0.1,0.6,1.9
"40",2014-10-01,10.8,8.9,3.1,0.8,3.4,9.2,0.4,4.1,-0.940557252077968,1.12667510539695,-2.60915554043425,1.98667572420552,1.01855796763998,3.04195758877777,-2.96712968277657,1.12633956928877,4.00283585602652,11.3490148773623,6.97990014082704,7.23829335208877,22.7997368764436,11.4930083319029,-2.38317031516845,-1.25142789294181,-0.0466848416813813,0.316846445961373,-0.597383926723813,-0.635207394670202,-0.390390143060704,0.274882602221968,-2.57174219852597,-3.06359902061959,7.0813916184352,1.758627251038,3.17500049403535,6.39671201837788,-1.74059365848769,-0.802248339294839,3.52175623011191,5.74941278993831,-0.1,0.7,1,-0.2,-0.1,1.4,-0.1,0.7,9.90250520603268,2.0335770554594,8.94229270139647,9.70921937321938,10.7985674859318,16.2236208811551,-0.405131667792032,25.317057633384,-2.79441117764471,-0.930851063829791,0.481231953801732,-0.619834710743796,-0.14814814814814,-0.296735905044515,2.69413629160063,7.52941176470589,4.1875755041353,9.76868600801777,19.1045224405732,4.87158042494248,33.8692270223586,8.59552850398984,9.90638990638991,10.6800215043676,-0.4,0,0.2,-2,-1.5,0.4,-0.6,1.6,0.7,1.7,0.3,0.5,-0.7,1.5,0,0.9,43.4,28.7,-95.2,-18.7,-20.9,24.6,-3.3,-3.4,0.7,1.3,0.1,0.8,0.8,1.4,1.4,0.6
"41",2015-01-01,7.1,7.8,-0.3,-1.9,-0.7,14.7,-2.3,2.4,9.94086477516611,6.3782284544554,7.98943665625551,9.17716161226126,5.04810946005591,2.24628325859538,2.30936681704893,2.06680740537179,-0.294330721337761,-11.9740762034182,-6.48859529451186,-5.50729419719791,-19.1380434127719,-8.44179684261639,-0.747514910536779,-0.0387670020254204,-1.05820860400607,-1.05436726352214,-0.708349540093237,-0.127050422223599,-0.70859826529852,-1.16504854368932,-0.91743119266054,-0.0730612670911178,-4.43463378535745,-6.36802347463986,1.76274173056419,-2.16816951691874,-0.656860665699454,-1.27878225931077,-6.09587621744837,-4.64454707617673,0.8,-0.2,1.2,0.6,0.4,0.4,-0.8,1.2,-12.6304457044427,-12.3033559297983,-4.39342519524063,-9.71377951807129,-7.57752335617656,-25.4555300713558,-17.8728813559322,-18.108919858382,-2.25872689938399,-0.402684563758385,0.0957854406130214,1.97505197505197,2.00296735905044,1.48809523809524,1.85185185185186,-1.09409190371991,-4.92513351097633,-7.12290591656115,-11.9566979483762,-4.50118776225296,-25.7774271698706,-8.01888874178031,-8.24322322618871,-11.0143992071797,0.7,1.7,-0.5,-0.9,-2.2,1,0.1,4.2,0.6,0.6,0.7,1.2,0,1.6,-0.9,1.1,36.4,27.7,-95.6,-20.3,-21.7,39.2,0.8,-1.1,0.7,2,0.6,0.1,1.1,-1.5,1.9,1.2
"42",2015-04-01,7.7,7.3,2.7,-0.1,1,-9.5,-2,1.9,0.10276511961068,0.800664465130167,2.09008957069166,0.309603629816897,0.544902139833317,1.42493355412382,0.023898362576706,0.280831610963972,5.01191874659716,5.43635499994602,8.11876119785001,2.28125417891735,10.038602715805,19.6238471588043,4.47880778783751,6.33806322094147,2.0698651560687,1.06794977115362,2.87237094745205,0.767293344397362,1.14334726779141,1.51392580607882,3.37881741390513,1.42886985585961,2.35997398023403,4.36671719137256,-1.78051596065047,-1.04189460484777,2.61770159208472,4.43261717476095,5.65302144249513,7.97130068457083,0.7,0.6,1.1,0,0.4,0.4,1.4,1.8,12.4552295205862,12.2554499720514,10.0032075269967,2.36985494440763,8.45690148932989,171.065339088073,17.7071509648127,21.7750713639364,-2.7310924369748,-2.42587601078167,-0.669856459330146,0.203873598369014,0.436363636363632,-3.22580645161291,2.12121212121213,-0.663716814159301,2.33478548938441,0.757669173962486,11.999017983183,2.97271786386022,3.68424015808041,7.47529027924383,5.50488336427476,7.1126074309621,6,2.1,4.1,0.2,0.1,0.9,0.9,3.3,1.8,0.8,1.2,0.9,0.3,1.5,1.1,3.9,33.6,32.6,-91.2,-17.9,-17.4,24.8,6.4,2.1,0.1,2.3,-0.1,0.3,1.1,-1.4,0.8,-0.8
"43",2015-07-01,9.2,8.2,3.5,-0.1,2.4,7,1,3.6,-0.81923935992655,-0.298779345920087,-1.07392615228229,-2.22942611940855,-0.226214510045001,2.89886886649833,2.1118021996655,2.26916504129781,-4.97687123844258,0.788907176700361,-3.88081372409766,-2.17706007508071,-6.32419485596694,-17.3853806228374,-0.0306748466257669,-0.915078314087174,0.627007943512806,0.615420343706456,1.54625905068383,0.331933047471867,0.79697675758899,0.535063752276867,0.832809553739797,2.87926844338263,-1.90920201573011,3.42105327717033,0.36920168120904,-0.840442560615391,1.92221281712537,0.883120776446782,-0.91554689131797,-3.33200260377232,0.2,0.5,0.9,0.3,0,0.5,-0.1,0.4,-5.09810510321855,2.40979643182399,-6.81919794724258,-1.97522450432826,-7.26241583812536,-52.4971623155505,2.42833347944245,-15.9127541111897,-0.863930885529155,-0.69060773480663,-0.28901734104046,-0.508646998982706,-0.941346850108605,-1.36363636363637,-2.22551928783383,-1.33630289532294,-0.0767763116430579,0.815202610824041,-12.5621072628964,-2.54324688952181,-2.72558594138004,-6.14732142857143,-5.14115216892357,-3.30767047106344,2.4,0.5,0.7,1.4,0.9,1.8,-0.1,3.8,-0.2,0.7,1.2,0.4,-0.1,1.5,-0.4,2.9,29.6,34.6,-90.1,-19,-20.9,28.3,5.5,1.2,2.1,2.2,-0.8,0.6,1.3,-1.5,1,-0.2
"44",2015-10-01,7.8,9.1,2.2,0.7,2.1,7.8,-0.4,2.4,0.82926926537402,2.39438102800094,1.09747743519159,2.22908181275352,-1.4163947364992,2.17876623214756,0.363809279400998,-5.79880537181024,3.71576502297607,11.5086006567636,7.7720675160909,7.41853648748396,22.9163778063261,10.9957854506427,-2.35501687634244,-0.500343469454838,0.0185947948608108,0.540103866128102,-0.933804460923343,-0.547775813257259,-0.273224043715853,0.0226474917902842,-2.71154745208043,-2.44835041639975,7.22797724685596,2.1299054956733,2.66909350100552,5.69189705313859,-1.9553496480293,-1.76935268188797,3.71359308576046,5.89970501474926,0.3,0.5,0.9,0.2,0.5,0.2,0.6,1,15.8188046030097,5.38562426026039,10.122040262856,13.4671669759204,10.7942389132335,17.8249037568034,4.7672030126669,32.5907932428567,-2.83224400871459,-0.973574408901256,-0.966183574879227,-0.817995910020447,-1.46198830409357,-1.99692780337941,4.40060698027313,0.451467268623031,2.090034919925,11.0130227476581,20.8076545427957,5.25645482315954,32.2186777982456,7.69395424059364,11.1783208323252,14.4816242792968,0.2,1.4,0,-0.8,-0.9,0.5,-0.5,2.1,0.2,1,1.4,0.8,0.6,0.7,0.7,3.4,27.9,34.1,-87.7,-18.7,-19.4,27.9,4.7,-5,1.2,1.9,0.4,0.3,-0.2,-1.5,-0.1,-0.9
"45",2016-01-01,4.1,9.1,0.4,-2.6,0.6,8.5,-1.9,1.7,4.87500561823003,0.541976195293757,1.25182534989467,-1.27679550852362,2.25868580060423,1.95279877391946,8.03044318600576,1.10210704414053,-0.15827555019596,-11.854308255744,-8.87830889354409,-5.32993890971486,-18.8285843050313,-5.85828331544875,-0.361379527064184,0.143815441465928,-1.12039118981055,-0.934364884409651,-1.03537440354011,-0.0229042601923931,-0.399696951082165,-0.679270915883618,-0.736825244273572,0.100556137002617,-3.61378198452739,-6.32915802455946,1.31410931901863,-1.75974218579863,-0.425864236428877,-1.08275036238734,-6.5210027100271,-6.26836999327634,1.2,1,0.7,0.4,0.2,0.6,1.2,0,-11.5222043518137,-12.7778148770967,-6.57169378824332,-8.92848193254147,-7.05862665698034,-3.75179562290511,-16.2159954252104,-22.4810195053158,-1.79372197309418,-0.421348314606738,1.17073170731708,1.95876288659794,1.92878338278931,-0.626959247648901,0.872093023255826,-3.82022471910113,-3.24919682775044,-6.70011967753889,-14.5139813581891,-5.27423324000305,-22.195506467215,-7.21494666637221,-9.51759158505622,-10.7242060120315,-3.3,2.1,1.4,-0.4,0,1,0.7,1.3,0.1,0.9,1.2,0.5,0,0.9,2.1,0.8,32.8,34.5,-87.2,-18.8,-19.7,36.6,4.2,-4.7,1.4,1.9,-1.6,0.6,0.5,1.1,-1.3,1.6
"46",2016-04-01,7.7,9.1,4.4,-0.5,2.6,4.5,-4.1,0.3,1.07232876367911,0.989704332672462,3.66985267919384,1.67667633275154,2.42225266913114,0.772119770662342,-3.18071383321615,2.67791404964221,5.41809466294256,4.56208528846353,8.19846179568634,2.54968686510639,9.94961569619252,19.5152502035448,4.11574548608373,5.33012270956629,2.10972559731806,1.04050797182054,2.49268678989134,0.894925362279309,1.96538779403723,1.52741365553402,3.32418912376955,2.12185821476895,2.77344010457612,4.48280051674076,-1.84158682378278,-0.814542708566655,0.754203812718317,3.18059024415108,6.8019568762457,7.49979504836858,1.1,0.3,0.3,-0.2,0.3,0.8,0,0.7,14.3011665377191,14.3191230207065,5.56591913702908,3.66445861252067,7.45938499834952,6.91814696672617,24.8634945397816,24.5551586642299,0.228310502283108,-0.987306064880117,-0.0964320154291307,0.808897876643071,0.291120815138287,-1.73501577287066,-3.60230547550432,1.6355140186916,3.33625528999934,0.563875504622998,12.8535016385484,5.22642143976699,2.68309726806621,8.61617556052744,4.16900505090997,8.55846502066158,5,2.9,1.8,0.5,0.7,1.5,1.1,1.2,1.8,2.3,1.1,1,-0.8,1.2,1.7,0.4,34.4,37.8,-85.1,-17.8,-15.2,42.2,2.7,-1.9,0,-0.3,-1.1,0.3,1,0.4,-1.1,0.3
